Id_estacio;Nom_Est;Longitud_geo;Latitud_geo;alt_est;ET_mmy;Porc_datos;Celda_XY;Cant_Est;departamento;municipio;AH;ZSZH;vereda;SUBREGION;depto_region;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
23080390;SANTO DOMINGO [23080390];-75,16380651;6,468305496;1939;1082;83;(5-7);20;Antioquia;SantoDomingo;MagdalenaCauca;RioNare;;Nordeste;Antioquia - Nordeste;0;0;0;0;0;0;0;1542;2227;2809;3138;3314;4;1398;1620;416;2617;2692;2462;1198;2080;2662;2225;2745;2501;2473;3045;2661;2357;3369;3230;2433;2090;2971;1951;2724;2740;3402;2732;2586;3655;3006;2482;2504;2478;2344;2686;3134;2736;2244;2140;51
23080660;MORRO EL [23080660];-75,13333041;6,466670829;2056;1057;25;(5-7);20;Antioquia;SantoDomingo;MagdalenaCauca;RioNare;REYES;Nordeste;Antioquia - Nordeste;3853;2322;412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33
27015190;GUAYABITO [27015190];-75,14675328;6,540391517;1401;1205;98;(5-7);20;Antioquia;SantoDomingo;MagdalenaCauca;RioPorce;SANTIAGO;Nordeste;Antioquia - Nordeste;0;0;0;0;0;0;0;0;0;1235;1284;1701;1378;1278;1298;1298;825;1400;1535;1486;1162;1116;1156;1017;1319;1231;991;649;1323;1722;1274;1178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
23080920;SANTUARIO [23080920];-75,27000365;6,130000873;2148;1038;55;(4-6);19;Antioquia;Santuario;MagdalenaCauca;RioNare;EL CARMELO;Oriente;Antioquia - Oriente;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
26145030;CAMELIA LA [26145030];-75,97000416;5,079997575;1678;1140;84;(2-5);17;Risaralda;Santuario;MagdalenaCauca;RioRisaralda;SIN DEFINIR;;Risaralda - ;0;0;0;655;1204;1359;1533;1173;1597;1441;1309;1641;1158;1069;1457;1030;1343;1143;1650;1410;1732;1235;1135;1421;1280;1338;1522;1078;1252;234;1632;1416;1388;1419;1510;1655;1359;1654;1525;1139;1466;1466;1714;1019;1034;774;1014;1447;1179;1244;490;73
23085160;CORRIENTES [23085160];-75,25355854;6,311942858;1952;1079;81;(5-7);20;Antioquia;SanVicente;MagdalenaCauca;RioNare;CORRIENTES;Oriente;Antioquia - Oriente;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1008;2400;2928;2653;3038;1786;2212;2265;1998;3130;2853;1393;3663;291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83
24050060;SAN VICENTE [24050060];-73,41083008;6,872778419;724;1380;100;(6-11);27;Santander;SanVicenteDeChucuri;MagdalenaCauca;RioSogamoso;MERIDA;;Santander - ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2852;3542;3484;2974;3952;3318;3315;2570;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67
24050070;PUTANA LA [24050070];-73,52055591;7,127162994;148;1548;90;(6-10);5;Santander;SanVicenteDeChucuri;MagdalenaCauca;RioSogamoso;CASA DE BARRO;;Santander - ;0;0;0;0;0;0;0;0;0;0;0;897;1717;2188;2661;1743;2065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88
24050110;ALBANIA [24050110];-73,63222187;6,911946189;203;1531;90;(6-10);5;Santander;SanVicenteDeChucuri;MagdalenaCauca;RioSogamoso;ALBANIA;;Santander - ;2810;1838;1780;1187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
23060290;SILENCIO EL [23060290];-74,41205629;4,973167197;1370;1212;67;(2-8);12;Cundinamarca;Sasaima;MagdalenaCauca;RioNegro;LA GRANJA;;Cundinamarca - ;0;0;0;0;0;0;0;1375;2012;1629;2058;2838;2147;2247;2255;2288;2336;2493;3072;2062;2320;2394;1908;2288;2515;2493;3278;1090;1660;2617;2618;1834;2226;2604;2164;1922;2221;2276;2035;2633;2458;2464;2056;2394;1597;1364;2078;2787;2019;1856;1798;12
27011100;BRISAS LAS [27011100];-74,82183215;7,158807727;608;1412;67;(6-7);10;Antioquia;Segovia;MagdalenaCauca;RioPorce;MATA;Nordeste;Antioquia - Nordeste;0;0;0;0;0;0;0;0;0;1235;1284;1701;1378;1278;1298;1298;825;1400;1535;1486;1162;1116;1156;1017;1319;1231;991;649;1323;1722;1274;1178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
27030140;PALMA DE COCO LA [27030140];-74,80794735;7,23610778;199;1532;88;(7-8);6;Antioquia;Segovia;MagdalenaCauca;BajoNechi(md);LAURELES;Nordeste;Antioquia - Nordeste;0;0;0;0;0;1376;1098;0;0;1411;1267;1643;1536;1470;1740;708;859;1619;1452;1342;1375;1623;1365;1345;1391;1207;1503;848;498;0;1181;1271;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47
27030230;MONTEVERDE [27030230];-74,65000306;7,349997287;404;1471;1;(7-8);6;Antioquia;Segovia;MagdalenaCauca;BajoNechi(md);SANTA ISABEL;Nordeste;Antioquia - Nordeste;0;0;0;0;0;1376;1098;0;0;1411;1267;1643;1536;1470;1740;708;859;1619;1452;1342;1375;1623;1365;1345;1391;1207;1503;848;498;0;1181;1271;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
27035020;BOQUETE EL [27035020];-74,6500033;7,133331473;537;1432;7;(6-8);8;Antioquia;Segovia;MagdalenaCauca;BajoNechi(md);RIO BAGRE;Nordeste;Antioquia - Nordeste;0;0;0;0;0;1376;1098;0;0;1411;1267;1643;1536;1470;1740;708;859;1619;1452;1342;1375;1623;1365;1345;1391;1207;1503;848;498;0;1181;1271;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22
23140060;MELITOSA LA [23140060];-73,79999615;6,633334565;120;1557;8;(5-10);5;Santander;Simacota;MagdalenaCauca;RioOpon;LA MILITOSA;;Santander - ;0;0;0;0;0;0;0;0;0;0;0;0;0;757;3363;3096;3383;2575;2658;3044;2906;3134;2706;3778;3183;2905;4717;2961;3167;2841;3810;3180;2854;3149;2785;3880;3462;4368;3731;3352;3142;3596;3615;3510;3126;2628;3443;3608;3111;3294;1325;17
23147020;PUENTE FERROCARRIL [23147020];-73,9350016;6,773612872;88;1567;77;(6-9);4;Santander;Simacota;MagdalenaCauca;RioOpon;PUENTE OPON;;Santander - ;0;0;0;0;0;0;0;0;0;0;0;0;0;757;3363;3096;3383;2575;2658;3044;2906;3134;2706;3778;3183;2905;4717;2961;3167;2841;3810;3180;2854;3149;2785;3880;3462;4368;3731;3352;3142;3596;3615;3510;3126;2628;3443;3608;3111;3294;1325;32
24010660;SIMACOTA [24010660];-73,33389111;6,443608408;1053;1292;90;(5-11);13;Santander;Simacota;MagdalenaCauca;RioSuarez;;;Santander - ;0;0;0;207;1547;1357;1223;1323;1567;1789;966;1891;1864;1072;1389;1554;850;1930;1867;1590;1287;1530;1647;1452;1431;3160;1147;1127;1924;462;1411;1222;950;1714;1271;1797;1407;1605;1478;18;0;1969;1783;1141;1232;881;1739;1893;1494;1274;1497;80
24010150;SIMIJACA [24010150];-73,86369862;5,511308447;2626;943;93;(3-10);3;Cundinamarca;Simijaca;MagdalenaCauca;RioSuarez;SALITRE;;Cundinamarca - ;0;0;0;207;1547;1357;1223;1323;1567;1789;966;1891;1864;1072;1389;1554;850;1930;1867;1590;1287;1530;1647;1452;1431;3160;1147;1127;1924;462;1411;1222;950;1714;1271;1797;1407;1605;1478;18;0;1969;1783;1141;1232;881;1739;1893;1494;1274;1497;5
24011010;SIMIJACA [24011010];-73,84999659;5,616668711;2701;929;2;(3-10);3;Cundinamarca;Simijaca;MagdalenaCauca;RioSuarez;RESGUARDO;;Cundinamarca - ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2619;4083;3577;2614;3439;3353;3491;2193;613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76
23200010;SIMITI [23200010];-73,95055288;7,9602756;40;1582;89;(8-9);5;Bolivar;Simiti;MagdalenaCauca;DirectosalMagdalena(BrazoMorales);CIENAGA DE SIMITI;;Bolivar - ;0;0;0;559;887;950;1015;945;1475;1231;1315;1843;942;1361;986;1398;973;2295;1730;876;1465;1122;1697;1701;1565;1021;1174;1360;1428;1421;1137;1344;1413;1705;1530;1413;1319;1645;1224;829;1730;1281;1305;1340;1042;972;1254;1395;1263;22;477;21
24010780;SOCORRO [24010780];-73,26666656;6,433331305;1341;1219;10;(5-11);13;Santander;Socorro;MagdalenaCauca;RioSuarez;BARIRI;;Santander - ;0;0;1538;1167;1735;1234;1029;1788;2263;1571;1036;1027;2126;1748;2045;1885;1560;2371;2083;2148;3039;2448;1848;1392;899;936;0;0;1048;221;1702;1721;1237;1692;1398;2077;1705;1815;1602;1390;1649;1973;2383;1756;1460;1827;1852;2050;1988;1148;1611;99
24015370;HACIENDA MAJAVITA UL [24015370];-73,24858257;6,471801661;1373;1212;6;(5-11);13;Santander;Socorro;MagdalenaCauca;RioSuarez;ALTO DE CHOCHOS;;Santander - ;2810;1838;1780;1187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77
23050100;SAN MIGUEL [23050100];-74,7260803;5,730752415;170;1541;77;(3-8);10;Antioquia;Sonson;MagdalenaCauca;RioLaMiel(Samana);SAN MIGUEL;Oriente;Antioquia - Oriente;0;0;0;0;0;0;0;1173;2227;2490;2080;1614;1671;2635;2336;1737;2772;2352;2971;2373;2635;2756;1419;3311;2796;2337;4016;2539;3256;2722;2625;2378;2298;2682;2104;3385;2494;2412;2186;2625;3052;2348;2889;2796;2366;2038;2612;2805;2474;2103;1512;64
23070010;CLARO DE LUNA [23070010];-74,76203188;5,86141789;321;1495;54;(4-8);6;Antioquia;Sonson;MagdalenaCauca;DirectosMagdalenaMedioentreRiosLaMielyNare;PARCELAS;Oriente;Antioquia - Oriente;0;0;0;0;0;0;0;1375;2012;1629;2058;2838;2147;2247;2255;2288;2336;2493;3072;2062;2320;2394;1908;2288;2515;2493;3278;1090;1660;2617;2618;1834;2226;2604;2164;1922;2221;2276;2035;2633;2458;2464;2056;2394;1597;1364;2078;2787;2019;1856;1798;62
23070020;RIO CLARO [23070020];-74,84835761;5,855531541;413;1468;66;(4-7);13;Antioquia;Sonson;MagdalenaCauca;DirectosMagdalenaMedioentreRiosLaMielyNare;LA DANTA;Oriente;Antioquia - Oriente;0;0;0;0;0;0;0;1158;492;2476;1802;3312;2040;2768;2164;2375;2369;2619;3144;2621;2989;2829;2093;3611;3222;2524;3511;2352;2569;3168;3167;2671;2353;2449;1998;2965;2599;3173;2931;2588;3206;2732;2604;3052;2682;2087;2497;2914;2564;2304;2235;3
26180180;SONSON [26180180];-75,29449992;5,715247134;2378;991;99;(3-6);20;Antioquia;Sonson;MagdalenaCauca;RioArma;RIO ARRIBA;Oriente;Antioquia - Oriente;0;0;0;68;1325;1052;989;1443;1623;1493;1402;1482;1291;1293;1435;1478;925;1557;1354;1597;0;0;1288;1032;1645;1344;1268;870;1355;3;969;1082;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84
26235020;VEGA LA-TAB RUBIOS [26235020];-75,80000088;6,533336198;447;1458;14;(5-5);18;Antioquia;Sopetran;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdivia;EL RODEO;Occidente;Antioquia - Occidente;0;0;0;0;0;1458;866;963;1619;1127;1148;1660;1279;1303;942;1216;1087;1414;1690;1464;1665;1239;1152;1445;1652;1420;1606;1197;1531;1625;1260;1187;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
24010670;SUCRE [24010670];-73,79638674;5,919718998;2321;1002;88;(4-10);8;Santander;Sucre;MagdalenaCauca;RioSuarez;CUCHINA II;;Santander - ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2619;4083;3577;2614;3439;3353;3491;2193;613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33
25020500;VILLA CECILIA HACIENDA [25020500];-74,72944667;8,81611557;12;1591;97;(10-8);14;Sucre;Sucre;MagdalenaCauca;CaucaSanJorgeLaMojana;SAN JOSE;;Sucre - ;0;0;0;0;445;6;0;0;0;0;0;897;0;0;0;0;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
25021360;CAMPO ALEGRE [25021360];-74,7119454;8,924725498;11;1591;90;(10-8);14;Sucre;Sucre;MagdalenaCauca;CaucaSanJorgeLaMojana;FUNDACION;;Sucre - ;2100;1386;2016;1511;1713;2253;1417;1511;1771;1639;1489;1974;1363;1435;1319;2480;1724;1182;1592;1203;1439;1322;0;1617;2013;756;1955;1692;1436;1572;1359;1462;1461;1640;1645;2041;1836;1722;1351;1411;1571;1544;1753;1680;1443;1223;2003;1813;1596;1887;1461;62
25021370;SAN LUIS [25021370];-74,7080526;8,881662544;20;1588;85;(10-8);14;Sucre;Sucre;MagdalenaCauca;CaucaSanJorgeLaMojana;SIN DEFINIR;;Sucre - ;2819;1598;2307;685;1888;2526;1774;1911;2543;1520;1214;2323;1988;1698;1864;2320;1397;1704;0;0;1393;365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21
25021560;ISLA DEL COCO [25021560];-74,79861099;8,902780885;12;1591;87;(10-8);14;Sucre;Sucre;MagdalenaCauca;CaucaSanJorgeLaMojana;SIN DEFINIR;;Sucre - ;0;0;0;0;0;0;1308;972;491;1166;715;1609;1100;0;623;1196;1111;1428;321;1059;1240;1226;1245;1262;1670;1382;1630;1047;1455;1397;751;1112;800;1240;1096;1425;1355;1251;1628;1452;1699;1587;1371;1171;1125;1275;1046;1041;1167;943;1504;7
25027110;SUCRE [25027110];-74,72222435;8,809717835;12;1591;0;(10-8);14;Sucre;Sucre;MagdalenaCauca;CaucaSanJorgeLaMojana;QUITASUEÑO;;Sucre - ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;258;0;1128;1361;1618;0;2180;1553;1535;1100;1469;1332;1806;1591;1574;1598;1755;2052;1173;1107;1604;1349;1777;1584;1273;1246;1347;1455;1312;1470;928;31
26170160;NACIONAL LA GRANJA [26170160];-75,71666302;5,716668115;1829;1106;15;(3-5);11;Antioquia;Tamesis;MagdalenaCauca;RioFRioyOtrosDirectosalCauca;LA ALACENA;SUROESTE;Antioquia - Suroeste;1578;1731;1473;1116;1560;1271;1529;1348;1684;1232;1238;1696;1658;1250;1904;1582;1531;1351;1282;1537;1505;1518;1098;1749;1457;1568;1727;1200;1657;1122;1297;1554;1339;1680;1415;1608;1601;2065;1594;1532;1806;1446;1577;1585;1228;1161;1556;2019;1719;607;723;27
26175030;NACIONAL GRANJA LA [26175030];-75,69091764;5,717331839;1133;1271;83;(3-6);20;Antioquia;Tamesis;MagdalenaCauca;RioFRioyOtrosDirectosalCauca;EL LIBANO;SUROESTE;Antioquia - Suroeste;0;0;0;389;1491;1408;1125;1314;1826;1508;1255;1439;1767;1240;2008;1056;1139;1338;1561;1334;1418;1006;1096;1290;1458;1550;1877;1301;1801;81;1016;1355;1169;1478;1430;1249;971;1550;1517;1430;2274;1423;1819;1635;1338;1056;830;1492;1530;1311;1273;71
26240070;ALTO EL MUNECO [26240070];-75,4166671;7,600001985;139;1551;21;(7-6);13;Antioquia;Taraza;MagdalenaCauca;RioTarazaRioMan;EL GUAIMARO;Bajo Cauca;Antioquia - Bajo Cauca;1267;1273;999;1966;1539;1769;1539;1420;2155;1501;1408;2399;1376;1694;1900;1558;1707;1559;1790;2200;1700;1366;1342;1888;1708;1777;1564;1498;1720;1856;1467;1346;1250;887;1182;1558;1544;1674;1300;1139;1565;1816;53;47;1514;1367;1091;1789;1550;337;1339;40
26240080;HOYO RICO [26240080];-75,44999826;7,383329083;903;1331;23;(7-6);13;Antioquia;Taraza;MagdalenaCauca;RioTarazaRioMan;AREA SIN LEVANTAR;Bajo Cauca;Antioquia - Bajo Cauca;0;0;0;0;0;1458;866;963;1619;1127;1148;1660;1279;1303;942;1216;1087;1414;1690;1464;1665;1239;1152;1445;1652;1420;1606;1197;1531;1625;1260;1187;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84
26240170;PLAYALTA [26240170];-75,44855137;7,562554895;132;1553;70;(7-6);13;Antioquia;Taraza;MagdalenaCauca;RioTarazaRioMan;CHUCHUI;Bajo Cauca;Antioquia - Bajo Cauca;0;0;0;0;491;1541;754;1050;1886;1424;1056;1613;1410;415;1519;1543;857;1439;1492;1701;1619;1040;1295;1089;1324;1426;1661;1245;1452;490;1266;1539;1140;974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30
26245030;TARAZA [26245030];-75,40000072;7,583331292;94;1565;9;(7-6);13;Antioquia;Taraza;MagdalenaCauca;RioTarazaRioMan;;Bajo Cauca;Antioquia - Bajo Cauca;0;0;0;0;0;1458;866;963;1619;1127;1148;1660;1279;1303;942;1216;1087;1414;1690;1464;1665;1239;1152;1445;1652;1420;1606;1197;1531;1625;1260;1187;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92
26250110;BARRO BLANCO [26250110];-75,26438507;7,474110805;190;1535;71;(7-7);8;Antioquia;Taraza;MagdalenaCauca;DirectosalCaucaentrePtoValdiviayRioNechi;BARRO BLANCO;Bajo Cauca;Antioquia - Bajo Cauca;0;0;0;0;491;1541;754;1050;1886;1424;1056;1613;1410;415;1519;1543;857;1439;1492;1701;1619;1040;1295;1089;1324;1426;1661;1245;1452;490;1266;1539;1140;974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49
27020280;MARGARITAS LAS [27020280];-75,26667085;7,249997571;748;1373;15;(7-6);13;Antioquia;Taraza;MagdalenaCauca;AltoNechi;TAHAMI;Bajo Cauca;Antioquia - Bajo Cauca;0;0;0;0;0;0;0;0;1512;1753;1098;1722;1231;1463;1196;1560;1340;1352;1249;1459;1706;1161;1101;1406;1564;1131;1727;1017;1538;630;1161;755;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
13010010;MOLINILLO [13010010];-76,04999611;7,683336222;183;1537;14;(8-5);2;Cordoba;Tierralta;Caribe;AltoSinuUrra;EL PARAISO (PNN);;Cordoba - ;0;0;0;0;0;0;0;1702;2008;1599;1546;2593;2147;1924;2098;1689;1403;1252;1628;1291;1137;1943;1270;1590;1443;1635;1749;1213;1720;1694;2133;1177;1169;2019;1522;1557;1270;1086;1513;1001;1457;1529;943;811;1179;597;1549;749;154;1035;240;40
13010020;TUCURA [13010020];-76,2666654;7,933330439;130;1554;7;(8-4);15;Cordoba;Tierralta;Caribe;AltoSinuUrra;JAMAICA;;Cordoba - ;0;3543;2418;2615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92
13010040;FLECHA LA [13010040];-75,9666685;7,63333718;268;1511;14;(8-5);2;Cordoba;Tierralta;Caribe;AltoSinuUrra;EL PARAISO (PNN);;Cordoba - ;0;0;0;0;0;0;0;0;0;0;0;0;0;1359;2180;756;2017;1736;1541;416;2097;1493;1515;2197;1530;1941;2316;797;697;808;5186;4602;2251;2929;2618;2963;1574;2427;2679;2234;2377;648;0;0;0;0;0;0;0;0;0;54
13015010;URRA 2 [13015010];-76,20000357;7,733331291;220;1526;10;(8-4);15;Cordoba;Tierralta;Caribe;AltoSinuUrra;RESG. ALTO SINU - ESMERALDA CRUZ GRANDE E IWAGA;;Cordoba - ;0;0;0;0;0;0;0;1702;2008;1599;1546;2593;2147;1924;2098;1689;1403;1252;1628;1291;1137;1943;1270;1590;1443;1635;1749;1213;1720;1694;2133;1177;1169;2019;1522;1557;1270;1086;1513;1001;1457;1529;943;811;1179;597;1549;749;154;1035;240;19
13015020;TUCURA [13015020];-76,24999937;7,966665014;116;1558;7;(8-4);15;Cordoba;Tierralta;Caribe;AltoSinuUrra;REPRESA DE URRA;;Cordoba - ;0;3543;2418;2615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86
13015030;CAMPO BELLO [13015030];-76,23333608;7,983329911;116;1558;36;(8-4);15;Cordoba;Tierralta;Caribe;AltoSinuUrra;REPRESA DE URRA;;Cordoba - ;0;0;0;0;0;0;0;1702;2008;1599;1546;2593;2147;1924;2098;1689;1403;1252;1628;1291;1137;1943;1270;1590;1443;1635;1749;1213;1720;1694;2133;1177;1169;2019;1522;1557;1270;1086;1513;1001;1457;1529;943;811;1179;597;1549;749;154;1035;240;23
13015040;REPRESA URRA [13015040];-76,20305888;8,014168835;132;1553;31;(8-4);15;Cordoba;Tierralta;Caribe;MedioSinu;ANGOSTURA;;Cordoba - ;0;3543;2418;2615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52
13020020;CIELO EL [13020020];-76,41667102;7,916668726;711;1383;42;(8-4);15;Cordoba;Tierralta;Caribe;AltoSinuUrra;NAIN;;Cordoba - ;0;0;0;0;0;0;0;0;0;0;0;0;0;1359;2180;756;2017;1736;1541;416;2097;1493;1515;2197;1530;1941;2316;797;697;808;5186;4602;2251;2929;2618;2963;1574;2427;2679;2234;2377;648;0;0;0;0;0;0;0;0;0;57
13020040;SAIZA [13020040];-76,48333372;7,70000116;1515;1178;19;(8-4);15;Cordoba;Tierralta;Caribe;AltoSinuUrra;LA ESTRELLA;;Cordoba - ;0;0;0;1459;2097;2453;1871;2026;2220;2081;2000;2727;2679;2650;3050;2068;1714;2032;3103;2206;2279;2085;2009;2697;1752;416;2236;1586;1220;2803;1465;2140;2033;2634;2282;2357;2594;2615;3088;2364;2993;2801;2024;2360;2457;1903;2329;2407;2462;2266;2305;93
13025020;ESMERALDA LA [13025020];-76,24999778;7,833333755;243;1519;2;(8-4);15;Cordoba;Tierralta;Caribe;AltoSinuUrra;RESG. ALTO SINU - ESMERALDA CRUZ GRANDE E IWAGA;;Cordoba - ;0;3543;2418;2615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56
13025030;DESPENSA LA [13025030];-76,29999708;7,883331398;206;1530;47;(8-4);15;Cordoba;Tierralta;Caribe;AltoSinuUrra;NAIN;;Cordoba - ;0;0;0;0;0;0;0;0;0;0;0;0;0;1359;2180;756;2017;1736;1541;416;2097;1493;1515;2197;1530;1941;2316;797;697;808;5186;4602;2251;2929;2618;2963;1574;2427;2679;2234;2377;648;0;0;0;0;0;0;0;0;0;0
13030010;TIERRALTA [13030010];-76,05305898;8,186662288;48;1579;95;(9-5);10;Cordoba;Tierralta;Caribe;MedioSinu;CABECERA;;Cordoba - ;0;3543;2418;2615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14
13035010;PUERTO NUEVO [13035010];-76,28333663;7,95000393;116;1558;33;(8-4);15;Cordoba;Tierralta;Caribe;AltoSinuUrra;REPRESA DE URRA;;Cordoba - ;0;0;0;0;0;0;0;0;0;0;0;0;0;1359;2180;756;2017;1736;1541;416;2097;1493;1515;2197;1530;1941;2316;797;697;808;5186;4602;2251;2929;2618;2963;1574;2427;2679;2234;2377;648;0;0;0;0;0;0;0;0;0;62
13040010;QUIMARI [13040010];-76,3333317;8,066663612;185;1537;49;(9-4);2;Cordoba;Tierralta;Caribe;AltoSinuUrra;GUASIMO;;Cordoba - ;0;0;0;1499;1717;2522;1590;1846;1636;1238;1650;803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45
13060030;CARAMELO [13060030];-75,90388484;8,266112765;53;1578;95;(9-5);10;Cordoba;Tierralta;Caribe;MedioSinu;CARAMELO;;Cordoba - ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1613;1959;2123;2559;2231;1648;1776;1875;2173;1998;2642;2673;1740;2825;3084;2703;1886;1707;2515;2192;2395;2475;2839;2673;2236;2521;2721;1981;2241;1984;1742;2227;2122;2451;1995;1365;90
25021320;EL SUDAN [25021320];-74,20999962;8,639995954;39;1582;83;(10-9);3;Bolivar;Tiquisio(PuertoRico);MagdalenaCauca;CaucaSanJorgeDirectosBajoCaucaCgaLaRayaRioNechi;EL SUDAN;;Bolivar - ;2819;1598;2307;685;1888;2526;1774;1911;2543;1520;1214;2323;1988;1698;1864;2320;1397;1704;0;0;1393;365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41
26200120;OTRAMINA [26200120];-75,79458739;6,07294225;1381;1210;97;(4-5);12;Antioquia;Titiribi;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdivia;SITIO VIEJO;SUROESTE;Antioquia - Suroeste;1396;1338;1041;600;813;981;609;1115;1392;1034;992;1693;1183;1442;1562;1387;945;1354;1575;1613;0;0;1287;1025;1649;1442;1681;883;1342;1517;1375;1288;1004;1443;1110;1787;639;2502;1848;1485;1803;946;1076;1049;1052;1118;1135;1516;1042;100;340;58
26235030;MATANZAS [26235030];-75,66594696;7,035834154;540;1431;87;(6-6);14;Antioquia;Toledo;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdivia;MIRAFLORES;Norte;Antioquia - Norte;1671;1511;1285;1200;1378;1508;1280;1329;1579;1541;1247;1570;1403;1815;1503;1168;1582;1479;1725;1692;1820;1587;1175;1502;1670;1389;1545;1406;1375;976;1265;1419;1265;1987;1323;1716;1634;1430;1481;1166;2112;1881;1745;1257;1365;1351;1654;1522;1623;1339;1345;72
23190410;BRASIL EL [23190410];-73,01667102;7,149998148;1882;1094;4;(6-11);27;Santander;Tona;MagdalenaCauca;RioLebrijayotrosdirectosalMagdalena;CARAGUA;;Santander - ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2020;1540;7175;3434;1560;1181;1968;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68
